PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:73344,,,Highlights the benefits of The Uniform Vehicle Code.,Active,"How Can We Reduce Auto Thefts?,Miscellaneous Publications 1927 - 1929",English,"Automobiles,Crimes,Property crimes,Risk assessment,Vehicle theft",2024-02-23T20:59:43.634Z,National Conferences on Street and Highway Safety,English,How Can We Reduce Auto Thefts?,,"Automobiles,Crimes,Property crimes,Risk assessment,Vehicle theft",United States. Chamber of Commerce,true,"1929-02-01; \,",Highlights the benefits of The Uniform Vehicle Code.,1929-02-01,PDF,,,United States,,2024-02-15T15:55:33.251Z,,Tech Report,,United States. Chamber of Commerce,application/pdf,29P3.pdf,183117,urn:sha256:b6cd125c97fb843856eda7ae3c4054b401d1eb8b13d38b01408bb6d07c720d0e,1929,,dot:68794,"https://doi.org/10.21949/1510333,https://rosap.ntl.bts.gov/view/dot/73344",,,,https://doi.org/10.21949/1510333,1744,,,,,,United States. Chamber of Commerce,PDF,Tech Report,United States. Chamber of Commerce,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96184/29P3.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73395,,,"Model municipal traffic ordinance\, prepared by the Committee on municipal traffic ordinances and regulations; together with explanatory report and suggested drafts of the following supplementary ordinances: An ordinance to create an official traffic commission; An ordinance to control roadway and sidewalk obstructions.",Active,"The Model Municipal Traffic Ordinance,Miscellaneous Publications 1927 - 1929",English,"Laws,Local government,Motor vehicles,Ordinances,State government,Traffic regulations",2024-02-23T21:00:04.612Z,National Conferences on Street and Highway Safety,English,The Model Municipal Traffic Ordinance,,"Laws,Local government,Motor vehicles,Ordinances,State government,Traffic regulations",United States. Department of Transportation,true,"1928-01-01; \,","Model municipal traffic ordinance\, prepared by the Committee on municipal traffic ordinances and regulations; together with explanatory report and suggested drafts of the following supplementary ordinances: An ordinance to create an official traffic commission; An ordinance to control roadway and sidewalk obstructions.",1928-01-01,PDF,,,United States,,2024-02-15T15:57:21.473Z,,Tech Report,,United States. Department of Transportation,application/pdf,291.pdf,447964,urn:sha256:c1b427188085911a5ea177957127d8a44745fbfb3b7a15e2e2dc72e6929fdb4b,1928,,dot:68794,"https://doi.org/10.21949/1510372,https://rosap.ntl.bts.gov/view/dot/73395",,,,https://doi.org/10.21949/1510372,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96223/291.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73350,,,"Resolutions adopted at mid-year conference\, Hot Springs\, Arkansas\, October 5–9\, 1928- the Uniform Vehicle Code.",Active,"What a Commercial Organization Can Do to Relieve Street Congestion,Miscellaneous Publications 1927 - 1929",English,"Laws,Local government,Motor vehicles,Ordinances,State government,Traffic regulations",2024-02-23T21:00:31.290Z,National Conferences on Street and Highway Safety,English,What a Commercial Organization Can Do to Relieve Street Congestion,,"Laws,Local government,Motor vehicles,Ordinances,State government,Traffic regulations",United States. Department of Transportation,true,"1929-01-01; \,","Resolutions adopted at mid-year conference\, Hot Springs\, Arkansas\, October 5–9\, 1928- the Uniform Vehicle Code.",1929-01-01,PDF,,,United States,,2024-02-15T15:55:52.794Z,,Tech Report,,United States. Department of Transportation,application/pdf,29P2.pdf,389689,urn:sha256:eb8dca93b544a5713f594396c34ac5693456133e11c6d0f35b3081fcaeb47f7a,1929,,dot:68794,"https://doi.org/10.21949/1510384,https://rosap.ntl.bts.gov/view/dot/73350",,,,https://doi.org/10.21949/1510384,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96235/29P2.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73392,,,"The American Engineering Council Committee on Street Traffic Signs\, Signalsand Markings herewith presents certain changes made in its report which are fundamental and important. Those made for the purpose of clarification and editorial consideration are not listed herein.",Active,"Street Traffic Signs\, Signals and Marking,Reports 1930 - Book 2",English,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:00:43.516Z,National Conferences on Street and Highway Safety,English,"Street Traffic Signs, Signals and Marking",,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-29; \,","The American Engineering Council Committee on Street Traffic Signs\, Signalsand Markings herewith presents certain changes made in its report which are fundamental and important. Those made for the purpose of clarification and editorial consideration are not listed herein.",1930-05-29,PDF,,,United States,,2024-02-15T15:57:15.075Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29B.pdf,551999,urn:sha256:b23817c5db8d55986aece33c2d283cd7e8b2f9263b1156a5a80541796986c144,1930,,dot:68794,"https://doi.org/10.21949/1510369,https://rosap.ntl.bts.gov/view/dot/73392",,,,https://doi.org/10.21949/1510369,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96220/30P29B.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73352,,,Amendments to Report of Committee on Protection of Railway Grade Crossings and Highway Intersections Adopted by Third National Conference on Street and Highway Safety.,Active,"Amendments to Report of Committee on Protection of Railway Grade Crossings and Highway Intersections Adopted by Third National Conference on Street and Highway Safety,Reports 1930 - Book 1",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T20:58:43.968Z,National Conferences on Street and Highway Safety,English,Amendments to Report of Committee on Protection of Railway Grade Crossings and Highway Intersections Adopted by Third National Conference on Street and Highway Safety,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-30; \,",Amendments to Report of Committee on Protection of Railway Grade Crossings and Highway Intersections Adopted by Third National Conference on Street and Highway Safety.,1930-05-30,PDF,,,United States,,2024-02-15T15:55:56.556Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P14A.pdf,41343,urn:sha256:ddfc76f2dde8f2b17cee275258b5251d358f008294f9b389e53e58d6dc96c781,1930,,dot:68794,"https://doi.org/10.21949/1510325,https://rosap.ntl.bts.gov/view/dot/73352",,,,https://doi.org/10.21949/1510325,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96176/30P14A.pdf,,,,Reports 1930 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73351,,,"Amendments to Report of Committee on Maintenance of the Motor Vehicle Adopted by Third National Conference on Street and Highway Safety May 27-29\, 1930.",Active,"Amendments to Report of Committee on Maintenance of the Motor Vehicle Adopted by Third National Conference on Street and Highway Safety,Reports 1930 - Book 1",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T20:58:43.147Z,National Conferences on Street and Highway Safety,English,Amendments to Report of Committee on Maintenance of the Motor Vehicle Adopted by Third National Conference on Street and Highway Safety,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-29; \,","Amendments to Report of Committee on Maintenance of the Motor Vehicle Adopted by Third National Conference on Street and Highway Safety May 27-29\, 1930.",1930-05-29,PDF,,,United States,,2024-02-15T15:55:54.451Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P15A.pdf,20513,urn:sha256:77e69aa503758952ff18270603c07dfa5adf78edd7e42ec7bf589fec19e8fc90,1930,,dot:68794,"https://doi.org/10.21949/1510324,https://rosap.ntl.bts.gov/view/dot/73351",,,,https://doi.org/10.21949/1510324,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96175/30P15A.pdf,,,,Reports 1930 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73404,,,"Recommendations of National Conference on Street and Highway Safety\, including findings of all conference committees and of general meetings of conference Held in 1924\, 1926 and 1930\, as summarized and approved by THIRD NATIONAL CONFERENCE\, May 27-28-29\, 1930.",Active,"Ways and Means to Traffic Safety,Reports 1930 - Book 1",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:00:28.771Z,National Conferences on Street and Highway Safety,English,Ways and Means to Traffic Safety,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-25; \,","Recommendations of National Conference on Street and Highway Safety\, including findings of all conference committees and of general meetings of conference Held in 1924\, 1926 and 1930\, as summarized and approved by THIRD NATIONAL CONFERENCE\, May 27-28-29\, 1930.",1930-05-25,PDF,,,United States,,2024-02-15T15:57:38.178Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P11.pdf,3181075,urn:sha256:484195aac98c6f52421cdd5db359fa49be1c45359513113b899a788103e82e68,1930,,dot:68794,"https://doi.org/10.21949/1510383,https://rosap.ntl.bts.gov/view/dot/73404",,,,https://doi.org/10.21949/1510383,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96234/30P11.pdf,,,,Reports 1930 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73375,,,Recommendations on Measures for the Relief of Traffic Congestion,Active,"Report of the Committee on Measures for the Relief of Traffic Congestion,Reports 1930 - Book 1",English,"Highway traffic control,Traffic congestion,Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:00:29.271Z,National Conferences on Street and Highway Safety,English,Report of the Committee on Measures for the Relief of Traffic Congestion,,"Highway traffic control,Traffic congestion,Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-29; \,",Recommendations on Measures for the Relief of Traffic Congestion,1930-05-29,PDF,,,United States,,2024-02-15T15:56:42.127Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P16.pdf,2531166,urn:sha256:d8907694dd723202f0d7a9b1b838551394f9af752f931e7a74b5d30260ee7aae,1930,,dot:68794,"https://doi.org/10.21949/1510352,https://rosap.ntl.bts.gov/view/dot/73375",,,,https://doi.org/10.21949/1510352,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96203/30P16.pdf,,,,Reports 1930 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73349,,,The conference what good laws and regulations can contribute to the solution of the traffic problem.,Active,"The Uniform Vehicle Code and the Model Municipal Traffic Ordinance,Miscellaneous Publications 1927 - 1929",English,"Laws and legislation,Highway safety,Streets,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:00:50.614Z,National Conferences on Street and Highway Safety,English,The Uniform Vehicle Code and the Model Municipal Traffic Ordinance,,"Laws and legislation,Highway safety,Streets,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1929-01-01; \,",The conference what good laws and regulations can contribute to the solution of the traffic problem.,1929-01-01,PDF,,,United States,,2024-02-15T15:55:51.045Z,,Tech Report,,United States. Department of Transportation,application/pdf,294.pdf,757338,urn:sha256:bcda4e986b970b6bb58c651ef5ba655f0d2b8e00a29605d89ea0cfd343664f8d,1929,,dot:68794,"https://doi.org/10.21949/1510374,https://rosap.ntl.bts.gov/view/dot/73349",,,,https://doi.org/10.21949/1510374,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96225/294.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73357,,,First National Conference on Street and Highway Safety,Active,"First National Conference on Street and Highway Safety,Reports 1924 - Book 1",English,"Crash reports,Economics,Highways,Transportation",2024-02-23T20:59:37.660Z,National Conferences on Street and Highway Safety,English,First National Conference on Street and Highway Safety,,"Crash reports,Economics,Highways,Transportation",United States. Department of Transportation,true,"1924-12-16; \,",First National Conference on Street and Highway Safety,1924-12-16,PDF,,,United States,,2024-02-15T15:56:06.232Z,,Tech Report,,United States. Department of Transportation,application/pdf,24P11.pdf,1823467,urn:sha256:0275aa5fa7a183bf867003145467d2b96eb07fb42d608f65d80c7942ea738a23,1924,,dot:68794,"https://doi.org/10.21949/1510330,https://rosap.ntl.bts.gov/view/dot/73357",,,,https://doi.org/10.21949/1510330,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96181/24P11.pdf,,,,Reports 1924 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73384,,,"Many vehicles of safe design and construction are being operated in an unsafe condition: due to lack of care on the part of the owners. The committee believes that this can be corrected only by directing the attention of each vehicle owner and operator to his responsibility toward himself and toward other users of the highways. The committee in this report points out those features which it believes should\, in the interest of safety\, receive attention of manufacturers responsible for design and construction and of the great multitude of owners and operators responsible for maintaining their vehicles in safe operating condition\, as well as the public authorities empowered to control the operation of motor vehicles.",Active,"Report of the Committee on the Motor Vehicle,Reports 1924 - Book 2",English,"Inspection,Highway safety,Conferences,Drivers,Pedestrians,Reports,Legislation",2024-02-23T20:59:59.414Z,National Conferences on Street and Highway Safety,English,Report of the Committee on the Motor Vehicle,,"Inspection,Highway safety,Conferences,Drivers,Pedestrians,Reports,Legislation",United States. Department of Transportation,true,"1924-12-01; \,","Many vehicles of safe design and construction are being operated in an unsafe condition: due to lack of care on the part of the owners. The committee believes that this can be corrected only by directing the attention of each vehicle owner and operator to his responsibility toward himself and toward other users of the highways. The committee in this report points out those features which it believes should\, in the interest of safety\, receive attention of manufacturers responsible for design and construction and of the great multitude of owners and operators responsible for maintaining their vehicles in safe operating condition\, as well as the public authorities empowered to control the operation of motor vehicles.",1924-12-01,PDF,,,United States,,2024-02-15T15:56:59.244Z,,Tech Report,,United States. Department of Transportation,application/pdf,24P28.pdf,770934,urn:sha256:d9f42a6053cdcd7b81ba4b0bb5e0ee90a2e0c86d89b6a397f4ac24e1972c1416,1924,,dot:68794,"https://doi.org/10.21949/1510361,https://rosap.ntl.bts.gov/view/dot/73384",,,,https://doi.org/10.21949/1510361,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96212/24P28.pdf,,,,Reports 1924 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
